TICKER;CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06;Resultado Financeiro;-82471000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06;Resultado Financeiro;4971000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01;Receitas Financeiras;10488000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01;Receitas Financeiras;8286000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01.01;Receitas financeiras;10488000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01.01;Receitas financeiras;8286000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01.02;Variações Monetárias e Cambiais Líquidas;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01.02;Variações Monetárias e Cambiais Líquidas;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02;Despesas Financeiras;-92959000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02;Despesas Financeiras;-3315000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02.01;Despesas financeiras;-32093000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02.01;Despesas financeiras;-24064000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02.02;Variações monetárias e cambiais, líquidas;-60866000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02.02;Variações monetárias e cambiais, líquidas;20749000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;54730000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;150599000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-17721000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-39994000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.01;Corrente;-40824000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.01;Corrente;-35099000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.02;Diferido;23103000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.02;Diferido;-4895000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.09;Resultado Líquido das Operações Continuadas;37009000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.09;Resultado Líquido das Operações Continuadas;110605000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11;Lucro/Prejuízo Consolidado do Período;37009000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11;Lucro/Prejuízo Consolidado do Período;110605000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;36606000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;110129000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.02;Atribuído a Sócios Não Controladores;403000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.02;Atribuído a Sócios Não Controladores;476000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01.01;ON;2.8400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01.01;ON;8.5400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01.02;PN;2.8400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01.02;PN;8.5400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02.01;ON;2.8400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02.01;ON;8.5400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02.02;PN;2.8400000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02.02;PN;8.5400000000;N
