TICKER;DENOM_CIA;CD_CVM;DT_REFER;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ESCALA_MOEDA;MOEDA;ST_CONTA_FIXA
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.02.01;Custos dos serviços prestados;-801424.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.02.02;Despesa de seguros;-24291672.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.02.02;Despesa de seguros;-27052277.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.03;Resultado Bruto;3300753.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.03;Resultado Bruto;3723539.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04;Despesas/Receitas Operacionais;-2559762.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04;Despesas/Receitas Operacionais;-2266913.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04.01;Despesas com Vendas;-332262.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04.01;Despesas com Vendas;-574506.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04.02;Despesas Gerais e Administrativas;-2263655.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04.02;Despesas Gerais e Administrativas;-1914529.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04.04;Outras Receitas Operacionais;36155.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04.04;Outras Receitas Operacionais;222122.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;740991.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1456626.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.06;Resultado Financeiro;-1208268.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.06;Resultado Financeiro;-1690469.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.06.01;Receitas Financeiras;1146696.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.06.01;Receitas Financeiras;1729740.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.06.02;Despesas Financeiras;-2354964.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.06.02;Despesas Financeiras;-3420209.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-467277.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-233843.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-188064.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;91672.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.08.01;Corrente;-119255.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.08.01;Corrente;8678.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.08.02;Diferido;-68809.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.08.02;Diferido;82994.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.09;Resultado Líquido das Operações Continuadas;-655341.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.09;Resultado Líquido das Operações Continuadas;-142171.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.10;Resultado Líquido de Operações Descontinuadas;5965.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.10;Resultado Líquido de Operações Descontinuadas;2.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-649376.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-142169.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-649301.0000000000;MIL;REAL;S
