TICKER;CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.02.09;Pagamentos Líquidos de Resgates de Aplicações Financeiras;-5302.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.02.09;Pagamentos Líquidos de Resgates de Aplicações Financeiras;-88708.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.02.10;Caixa e Equivalentes de Caixa por Aquisicão, Incorporação e Alienação de Sociedade;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.02.10;Caixa e Equivalentes de Caixa por Aquisicão, Incorporação e Alienação de Sociedade;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03;Caixa Líquido Atividades de Financiamento;-8628953.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03;Caixa Líquido Atividades de Financiamento;-10358642.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.01;Pagamentos de Empréstimos, Financiamentos, Debêntures, Arrendamentos e Outros Credores;-3495039.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.01;Pagamentos de Empréstimos, Financiamentos, Debêntures, Arrendamentos e Outros Credores;-5232024.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.02;Recebimentos dos Instrumentos Financeiros Derivativos;105240.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.02;Recebimentos dos Instrumentos Financeiros Derivativos;48330.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.03;Pagamentos dos Instrumentos Financeiros Derivativos;-50910.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.03;Pagamentos dos Instrumentos Financeiros Derivativos;-135550.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.04;Pagamentos de Dividendos e Juros Sobre o Capital Próprio;-2532399.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.04;Pagamentos de Dividendos e Juros Sobre o Capital Próprio;-2187402.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.05;Pagamentos por Recompras de Ações Ordinárias da Companhia;-1299583.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.05;Pagamentos por Recompras de Ações Ordinárias da Companhia;-1746480.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.06;Recebimentos de Recursos para Aumento de Capital em Controladas por Outros Acionistas;21933.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.06;Recebimentos de Recursos para Aumento de Capital em Controladas por Outros Acionistas;1833.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.07;Pagamentos a Acionistas por Redução de Capital Social;-1461279.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.07;Pagamentos a Acionistas por Redução de Capital Social;-1947628.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.08;Ingressos de Empréstimos e Financiamentos;83084.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.08;Ingressos de Empréstimos e Financiamentos;20000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.10;Ingressos pelas Operações de Grupamento e Desdobramento de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.10;Ingressos pelas Operações de Grupamento e Desdobramento de Ações;949354.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.11;Pagamentos pelas Operações de Grupamento e Desdobramento de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.11;Pagamentos pelas Operações de Grupamento e Desdobramento de Ações;-124631.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.03.12;Custos Relacionados às Operações de Grupamento e Desdobramento de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.03.12;Custos Relacionados às Operações de Grupamento e Desdobramento de Ações;-4444.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;2332822.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;341241.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;4358276.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;6691098.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;6691098.0000000000;S
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;7032339.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01;Caixa Líquido Atividades Operacionais;204037000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01;Caixa Líquido Atividades Operacionais;200333000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01;Caixa Gerado nas Operações;260492000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01;Caixa Gerado nas Operações;253975000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.01;Lucro líquido do exercício;37009000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.01;Lucro líquido do exercício;110605000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.02;Resultado atuarial de planos de pensão e saúde;15788000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.02;Resultado atuarial de planos de pensão e saúde;9744000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.03;Resultado de participações em investidas por equivalência patrimonial;3467000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.03;Resultado de participações em investidas por equivalência patrimonial;242000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.04;Depreciação, depleção e amortização;67033000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.04;Depreciação, depleção e amortização;84388000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.05;Perda, líquida, no valor de recuperação de ativos - Impairment;9371000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.05;Perda, líquida, no valor de recuperação de ativos - Impairment;8347000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.06;Baixa de poços;2654000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.06;Baixa de poços;2385000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.07;Perdas com processos judiciais, administrativos e arbitrais;5395000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.07;Perdas com processos judiciais, administrativos e arbitrais;5670000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.08;Variações cambiais,monetárias e encargos financeiros não realizados;84138000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.08;Variações cambiais,monetárias e encargos financeiros não realizados;-8960000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.09;Imposto de renda e contrib. soc. dif. líquidos;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.09;Imposto de renda e contrib. soc. dif. líquidos;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.10;Perdas, líquidas, de crédito esperadas;1536000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.10;Perdas, líquidas, de crédito esperadas;440000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.11;Ajuste a valor realizável líquido;-214000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.11;Ajuste a valor realizável líquido;17000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.12;Realização do ajuste acumulado de conversão e outros resultados abrangentes;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.12;Realização do ajuste acumulado de conversão e outros resultados abrangentes;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.13;Revisão e atualização financeira de desmantelamento de áreas;21107000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.13;Revisão e atualização financeira de desmantelamento de áreas;4437000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.14;Realização do Hedge de Fluxo de Caixa por venda de participação societária;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.14;Realização do Hedge de Fluxo de Caixa por venda de participação societária;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.15;Tributos sobre o lucro;17721000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.15;Tributos sobre o lucro;39994000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.16;Resultado com acordo de coparticipação em áreas licitadas;-1482000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.16;Resultado com acordo de coparticipação em áreas licitadas;-1302000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.17;Resultado com alienações e baixa de ativos;-1171000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.17;Resultado com alienações e baixa de ativos;-126000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.18;Equalização de gastos - AIP;78000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.18;Equalização de gastos - AIP;1501000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.19;Encerramento antecipado e alterações em pagamentos de contratos de arrendamento;-1938000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.19;Encerramento antecipado e alterações em pagamentos de contratos de arrendamento;-3407000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.01.20;Assunção de participação em concessões;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.01.20;Assunção de participação em concessões;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.02;Variações nos Ativos e Passivos;-20055000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.02;Variações nos Ativos e Passivos;-25534000.0000000000;S
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.02.01;Contas a receber;9207000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.02.01;Contas a receber;-2608000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.02.02;Estoques;-1560000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.02.02;Estoques;-4918000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.02.03;Depósitos judiciais;1295000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.02.03;Depósitos judiciais;-2991000.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;6.01.02.04;Depósitos vinculados a Class Action;0.0000000000;N
PETR4;33.000.167/0001-01;2025-12-31;1;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;6.01.02.04;Depósitos vinculados a Class Action;0.0000000000;N
