TICKER;CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;COLUNA_DF;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Outros Resultados Abrangentes;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Outros Resultados Abrangentes;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;126977.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;150553.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Participação dos Não Controladores;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Participação dos Não Controladores;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido Consolidado;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;126977.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido Consolidado;5.04.09;Juros sobre o Capital Próprio e Dividendos Prescritos;150553.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Capital Social Integralizado;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Capital Social Integralizado;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Lucro;5.04.10;Recompras de Ações Ordinárias da Companhia;-1299583.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Lucro;5.04.10;Recompras de Ações Ordinárias da Companhia;-1746480.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Lucros ou Prejuízos Acumulados;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Lucros ou Prejuízos Acumulados;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Outros Resultados Abrangentes;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Outros Resultados Abrangentes;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido;5.04.10;Recompras de Ações Ordinárias da Companhia;-1299583.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido;5.04.10;Recompras de Ações Ordinárias da Companhia;-1746480.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Participação dos Não Controladores;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Participação dos Não Controladores;5.04.10;Recompras de Ações Ordinárias da Companhia;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido Consolidado;5.04.10;Recompras de Ações Ordinárias da Companhia;-1299583.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido Consolidado;5.04.10;Recompras de Ações Ordinárias da Companhia;-1746480.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Capital Social Integralizado;5.04.11;Redução de Capital Social - AGE 24/01/24;-1500000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Capital Social Integralizado;5.04.11;Redução de Capital Social - AGE 17/02/25;-2000000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.11;Redução de Capital Social - AGE 24/01/24;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.11;Redução de Capital Social - AGE 17/02/25;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Lucro;5.04.11;Redução de Capital Social - AGE 24/01/24;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Lucro;5.04.11;Redução de Capital Social - AGE 17/02/25;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Lucros ou Prejuízos Acumulados;5.04.11;Redução de Capital Social - AGE 24/01/24;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Lucros ou Prejuízos Acumulados;5.04.11;Redução de Capital Social - AGE 17/02/25;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Outros Resultados Abrangentes;5.04.11;Redução de Capital Social - AGE 24/01/24;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Outros Resultados Abrangentes;5.04.11;Redução de Capital Social - AGE 17/02/25;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido;5.04.11;Redução de Capital Social - AGE 24/01/24;-1500000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido;5.04.11;Redução de Capital Social - AGE 17/02/25;-2000000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Participação dos Não Controladores;5.04.11;Redução de Capital Social - AGE 24/01/24;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Participação dos Não Controladores;5.04.11;Redução de Capital Social - AGE 17/02/25;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido Consolidado;5.04.11;Redução de Capital Social - AGE 24/01/24;-1500000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido Consolidado;5.04.11;Redução de Capital Social - AGE 17/02/25;-2000000.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Capital Social Integralizado;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Capital Social Integralizado;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Lucro;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Lucro;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Lucros ou Prejuízos Acumulados;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Lucros ou Prejuízos Acumulados;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Outros Resultados Abrangentes;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Outros Resultados Abrangentes;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Participação dos Não Controladores;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Participação dos Não Controladores;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido Consolidado;5.04.12;Pagamentos de Direitos de Recesso a Acionistas na Conversão de Ações PN em ON;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido Consolidado;5.04.12;Equivalência Patrimonial em Transações de Capital em Investidas;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Capital Social Integralizado;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Capital Social Integralizado;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Lucro;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Lucro;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Lucros ou Prejuízos Acumulados;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Lucros ou Prejuízos Acumulados;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Outros Resultados Abrangentes;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Outros Resultados Abrangentes;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Participação dos Não Controladores;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;1990.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Participação dos Não Controladores;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;1833.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido Consolidado;5.04.13;Efeitos de acionistas não controladores em investimentos na Vivo Ventures;1990.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido Consolidado;5.04.13;Efeitos de Acionistas não Controladores em Investimentos na Vivo Ventures;1833.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Capital Social Integralizado;5.04.14;Efeitos da Alienação do investimento na IoTCo Brasil;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Capital Social Integralizado;5.04.14;Cancelamento de Ações - Programa de Recompra de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.14;Efeitos da Alienação do investimento na IoTCo Brasil;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.14;Cancelamento de Ações - Programa de Recompra de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Reservas de Lucro;5.04.14;Efeitos da Alienação do investimento na IoTCo Brasil;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Reservas de Lucro;5.04.14;Cancelamento de Ações - Programa de Recompra de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Lucros ou Prejuízos Acumulados;5.04.14;Efeitos da Alienação do investimento na IoTCo Brasil;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Lucros ou Prejuízos Acumulados;5.04.14;Cancelamento de Ações - Programa de Recompra de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Outros Resultados Abrangentes;5.04.14;Efeitos da Alienação do investimento na IoTCo Brasil;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Outros Resultados Abrangentes;5.04.14;Cancelamento de Ações - Programa de Recompra de Ações;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;Patrimônio Líquido;5.04.14;Efeitos da Alienação do investimento na IoTCo Brasil;0.0000000000;N
VIVT3;02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;Patrimônio Líquido;5.04.14;Cancelamento de Ações - Programa de Recompra de Ações;0.0000000000;N
